,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Sample
6372,975578.1405,1.038337742,0.066666667,36.625,1.142857143,44,506408,65.74904625,0.890573297,0.870773719,41.79567308,5,0.998565804,57.4,10,50.8,8,9,0.004465241,WBC
6373,975655.2,1.150687398,0.086956522,43.44285714,1.19047619,50,506448,81.23795289,0.893282299,0.901047114,47.73489011,4,0.98869528,64,8,58.7,10,4,0,WBC
6374,976030.861,1.06425831,0.085714286,46.275,1.1875,57,506643,86.31771253,0.807921904,0.847319617,45.47115385,4.5,0.989014936,48.8,8,46.7,5,3,0,WBC
6375,976184.9791,1.265354425,0.118421053,34.84285714,1.268656716,42.5,506723,69.43489136,0.847887208,0.901640393,37.58928571,5,0.994150627,45.3,15,40.2,6,8,0.018869366,WBC
6376,976473.9489,1.371047775,0.376237624,41.21428571,1.404761905,139,506873,90.94323019,0.874822577,0.892024881,41.87774725,5,0.800273448,49.6,6,857.5,3,6,0.011904762,WBC
6377,976560.6401,1.020331865,0.01734104,41.625,1.035294118,44,506918,67.69208171,0.821138456,0.860470853,43.9375,4,0.999291262,50.9,6,54.2,5,4,0,WBC
6378,976579.9055,1.220930233,0.09947644,44.63333333,1.220930233,52.5,506928,85.59926727,0.924799296,0.924799296,49.53846154,4,0.99996566,47,11,48.4,8,4,0,WBC
6379,976724.3909,1.127059281,0.103092784,44.74,1.229885057,53.5,507003,86.43315816,0.78288468,0.849727722,45.44615385,5,0.993736871,53.1,7,62.4,7,4,0,WBC
6380,976830.3465,1.109013605,0.080745342,39.35,1.175675676,43.5,507058,72.66949574,0.802325863,0.882759129,39.65264423,4,0.9997972,41.2,7,60.1,10,2,0,WBC
6381,977055.7433,1.197381731,0.105263158,45.72857143,1.235294118,52.5,507175,88.73151251,0.855611165,0.810297984,46.72252747,5,0.99846819,60.1,3,45,11,8,0.00739229,WBC
6382,977080.7866,1.335684891,0.16,42,1.380952381,43.5,507188,91.10618695,0.892658247,0.766617274,43.01602564,4,0.976141508,61,8,102.3,8,13,0.061025572,WBC
6383,977117.3904,1.063932226,0.035460993,35.3375,1.073529412,36.5,507207,59.5894869,0.800400531,0.885899092,38.43990385,5,1,47.7,13,38.7,7,3,0,WBC
6384,977331.2276,1.371708666,0.168316832,41.66666667,1.404761905,59,507318,91.94145167,0.922338635,0.90450777,45.58974359,4,0.987210511,103,6,74.5,5,18,0.039426877,WBC
6385,977441.0371,1.180327668,0.122580645,37.7,1.279411765,43.5,507375,75.76551283,0.842958883,0.852260773,42.40384615,4.5,0.997373566,74.1,16,133.8,6,8,0,WBC
6386,977494.9783,1.321883765,0.586206897,34.125,1.347826087,126.5,507403,72.2480941,0.905661124,0.905661124,36.29807692,4,0.661309705,37.9,6,390.2,6,18,0,WBC
6387,977523.8764,1.213549235,0.121019108,41.6,1.275362319,44,507418,83.33871294,0.886425027,0.884834259,46.41947115,5,0.997220726,59,6,45.3,10,11,0.010163652,WBC
6388,977639.4637,1.353274065,0.153846154,43.04,1.363636364,60,507478,92.19146442,0.907038757,0.899892348,46.77692308,4.5,0.990341404,59.6,7,76.5,9,15,0.003138528,WBC
6389,977841.7423,1.09818516,0.077720207,43.16666667,1.168539326,52,507583,79.23402595,0.912654726,0.873457896,47.00961538,4,0.999173644,58.7,8,52.3,10,6,0,WBC
6390,977889.9048,1.604380707,0.232876712,44.9375,1.607142857,67.5,507608,113.4444535,0.837556461,0.893644523,50.85096154,5,0.983052604,59.3,6,128.4,6,10,0,WBC
6391,978410.0512,1.351358253,0.191489362,39.225,1.473684211,56,507878,90.80029504,0.918491065,0.862554533,45.6875,5,0.895717937,76.7,5,78.2,8,17,0,WBC
6392,978756.8171,1.066698867,0.085714286,47.76,1.1875,47.5,508058,89.08771367,0.83269366,0.826613427,46.61153846,5,0.99846819,56.6,4,55.7,7,6,0.001123876,WBC
6393,978843.5083,1.515027997,0.213114754,42.525,1.541666667,55.5,508103,102.9804254,0.926138083,0.857069879,44.89182692,4.5,0.942165484,64.5,7,79,9,22,0.009652406,WBC
6394,978920.5668,1.452185804,0.201646091,42.24285714,1.453333333,73,508143,96.43582409,0.779773397,0.863319102,45.18269231,5,0.945676954,66.1,12,175,8,24,0.054348362,WBC
6395,978968.7283,1.668953919,0.798076923,44.45,1.682926829,187,508168,117.5051433,0.887229739,0.916661725,47.1875,5,0.645875871,49,15,796.3,0,18,0.004509804,WBC
6396,979130.5522,1.187695618,0.102564103,38.88333333,1.228571429,43,508252,75.03843653,0.879811569,0.89987649,41.53044872,5,0.999578717,50.7,5,42.7,16,10,0.036518883,WBC
6397,979219.1694,1.071537947,0.062146893,44.8375,1.13253012,47,508298,79.7647536,0.843744319,0.843744319,46.62740385,5,1,57,4,61,9,8,0.020320457,WBC
6398,979267.3308,1.501389434,0.211538462,35.525,1.536585366,63,508323,85.74536559,0.883591244,0.764984873,43.35769231,4,0.99156109,128.9,8,88.3,12,21,0.017401757,WBC
6399,979354.023,1.423301371,0.177033493,48.7125,1.430232558,61.5,508368,109.4376997,0.903187401,0.900934473,51.52644231,4,0.99739781,57.7,7,75,7,16,0.030258065,WBC
6400,979565.9333,1.189120403,0.120481928,42.425,1.273972603,46.5,508478,84.89885174,0.895210007,0.935191406,44.19711538,5,0.989614915,32.9,16,71.7,6,12,0,WBC
6401,979739.3158,1.351508824,0.182692308,53.23333333,1.447058824,61.5,508568,121.001213,0.894347777,0.743850008,53.82852564,5,0.998795683,92.4,8,80.5,5,9,0,WBC
6402,979797.1109,1.54542465,0.217821782,42.18,1.556962025,61.5,508598,103.1583703,0.867216793,0.904867463,46.04807692,5,0.983459801,52.8,6,93.7,3,13,0.028790744,WBC
6403,979829.8609,0.973273737,0.068062827,45.675,1.146067416,51,508615,82.22589289,0.833775578,0.850055414,43.48317308,4,0.994386553,45.6,11,53.9,7,3,0,WBC
6404,980105.3461,1.447524382,0.206751055,41.525,1.521276596,71.5,508758,99.22879147,0.909780296,0.900847008,49.22115385,5,0.963790268,77.2,5,110.9,3,21,0.011751663,WBC
6405,980215.1555,1.319985881,0.144230769,44.08,1.337078652,59.5,508815,92.58026459,0.873148327,0.856999979,47.96538462,5,0.999900856,71.2,10,77.8,6,11,0.004626934,WBC
6406,980461.7437,1.205781878,0.145945946,43.9,1.341772152,53,508943,92.5258687,0.791182997,0.760212781,42.96346154,4.5,0.991498636,58.2,6,59.6,9,15,0,WBC
6407,980741.0818,1.385082314,0.164835165,46.23333333,1.394736842,53,509088,101.2901831,0.85724446,0.85724446,48.25,4,0.997166805,68.5,8,62.7,5,14,0.078947368,WBC
6408,980991.5219,1.17397892,0.083333333,43.78,1.181818182,52,509218,81.27300195,0.849172986,0.862251009,47.59230769,4,0.990963255,53.6,4,55.2,5,4,0,WBC
6409,981030.0516,1.122657223,0.08045977,41.94,1.175,47,509238,77.40805759,0.89170803,0.793544968,45.01153846,5,0.998798926,66.3,9,44.4,9,10,0,WBC
6410,981145.6399,1.120576918,0.086419753,42.04,1.189189189,44,509298,78.52962739,0.853193031,0.911864237,41.89230769,5,0.995376616,38.7,8,47.1,8,6,0.023809524,WBC
6411,981280.4936,1.143600765,0.097142857,42.55714286,1.215189873,48,509368,81.23374624,0.907912988,0.92185998,47.4271978,5,0.999232374,51.4,9,49.9,7,11,0.025363409,WBC
6412,981511.6702,1.109565279,0.097560976,42.05,1.216216216,45,509488,80.33349593,0.845544793,0.782852353,41.11298077,4,0.999605597,47.7,9,41,7,5,0,WBC
6413,981607.9931,1.3026695,0.158878505,57.4,1.377777778,62,509538,124.2255548,0.914855303,0.914855303,57.23317308,5,0.997417398,61.4,7,70.8,10,6,0,WBC
6414,981656.1546,1.44819632,0.184210526,53.6,1.451612903,67.5,509563,122.2180884,0.867680815,0.915968637,59.0782967,5,0.999563242,55,7,89.8,4,8,0.043857934,WBC
6415,981733.2141,1.17054026,0.127272727,41.63333333,1.291666667,46.5,509603,84.47175413,0.816774176,0.818177848,41.56570513,5,0.997707598,64.5,4,54.8,12,6,0,WBC
6416,981839.1688,0.991078211,0.038251366,40.95,1.079545455,47.5,509658,69.44080012,0.86458744,0.856326373,46.10096154,5,0.995376616,72.5,12,46.5,9,7,0,WBC
6417,981868.0668,1.721509328,0.269565217,52.44,1.738095238,73,509673,143.1713532,0.907444011,0.918957388,57.59230769,5,0.988856825,69.4,4,121.9,6,11,0.01975082,WBC
6418,981974.0225,1.019310267,0.023529412,38.43333333,1.048192771,43.5,509728,63.28038166,0.901212782,0.827962371,41.04166667,5,0.999169751,52.2,11,48.5,10,3,0,WBC
6419,982070.3464,1.164152856,0.09375,44.46666667,1.206896552,52.5,509778,84.29940287,0.862401756,0.776040682,48.7900641,4,0.99952175,88,4,59.1,8,12,0,WBC
6420,982147.4049,1.760651778,0.294117647,45.625,1.833333333,77,509818,131.3905678,0.907845783,0.837476273,52.06610577,5,0.987296431,75.6,7,144.6,7,18,0.008132045,WBC
6421,982224.4626,1.193140989,0.097560976,39.75,1.216216216,45,509858,75.93951161,0.833918986,0.858179052,41.47115385,4.5,0.997806654,31.9,11,47.4,6,8,0,WBC
6422,982397.8459,1.573042954,0.544086022,41.17,1.602409639,179.5,509948,103.6273262,0.876214476,0.876214476,43.43076923,3.5,0.948461888,66.3,4,782.7,0,30,0,WBC
6423,982474.9054,1.332081043,0.16,46.81666667,1.380952381,58,509988,101.5544759,0.894830255,0.889114982,48.51121795,4,0.987858408,48.5,7,64.8,6,8,0.017653891,WBC
6424,982590.4919,1.187020655,0.090909091,38.43333333,1.2,45,510048,72.44512659,0.889185496,0.779374739,40.72435897,5,0.998775947,48.3,6,57.6,6,2,0,WBC
6425,982696.4494,1.400523568,0.175925926,52,1.426966292,63.5,510103,116.5566173,0.919759826,0.908745244,52.91208791,5,0.999785731,47.6,7,86.7,3,8,0,WBC
6426,982879.4636,1.049052064,0.100591716,48.0375,1.223684211,46.5,510198,92.33569678,0.769615912,0.898700662,45.74038462,4,0.998439836,44.7,4,47.4,6,12,0.004605757,WBC
6427,982975.7866,1.055967348,0.0625,43.225,1.133333333,51,510248,76.95069406,0.88036817,0.894066631,46.53365385,5,0.998107155,65,9,52.3,8,2,0,WBC
6428,983043.2134,1.156640383,0.082872928,45.2625,1.180722892,49,510283,83.94723538,0.834046099,0.841538278,48.11177885,4.5,0.998924126,46.3,3,50.2,7,7,0.042026931,WBC
6429,983312.9188,1.10114132,0.054347826,44.53333333,1.114942529,48.5,510423,77.99334773,0.869333006,0.869333006,47.42467949,4,0.997227357,63.1,12,68.6,6,3,0,WBC
6430,983428.508,1.064031342,0.074074074,42.38333333,1.16,43.5,510483,77.22767781,0.861420366,0.897986188,41.46634615,4.5,0.998718034,47,15,51.8,10,4,0,WBC
6431,983490.1541,1.249027193,0.133333333,41.32,1.307692308,51,510515,84.87616706,0.907834612,0.854071891,45.29615385,5,0.99996566,60.5,5,62.8,9,11,0,WBC
6432,983561.4339,1.589255239,0.228070175,49.5,1.590909091,70,510552,123.7002107,0.907265214,0.878051046,52.21153846,4,0.992934592,50.8,5,102.1,1,9,0.033117484,WBC
6433,983650.052,1.071558009,0.096446701,44.05,1.213483146,54,510598,83.96524096,0.746136214,0.770461337,44.09134615,4,0.986103674,56,8,97.9,8,1,0,WBC
6434,983688.5808,1.474868692,0.194174757,43.5,1.481927711,61.5,510618,101.2595873,0.920646479,0.866974827,47.36126374,5,0.996126187,61.9,9,85.7,5,14,0,WBC
6435,983784.9047,1.066307853,0.033333333,44.1,1.068965517,46.5,510668,74.04950546,0.87763432,0.87763432,48.5224359,4,0.999830248,55.8,8,48.9,9,3,0,WBC
6436,983823.4335,1.874859718,0.317460317,45.76666667,1.930232558,83,510688,138.7646346,0.895270861,0.912739525,52.13461538,5,0.931964743,65.9,12,185.3,9,17,0.001799906,WBC
6437,983929.3901,1.071174635,0.039548023,45.1625,1.082352941,46,510743,76.78329645,0.805053418,0.812038337,47.94951923,4.5,0.999733354,65.6,4,29.7,13,9,0.007487923,WBC
6438,984208.7282,1.101244868,0.104294479,40.775,1.232876712,45,510888,78.96479206,0.822385001,0.84723303,41.57692308,5,0.989951627,56.9,4,48.1,8,7,0,WBC
6439,984266.5214,1.782295044,0.282296651,53.65714286,1.786666667,67,510918,150.5882047,0.895257074,0.894470021,55.99587912,5,0.996758072,57.9,3,123.2,8,8,0,WBC
6440,984332.0223,1.544261187,0.227722772,42.67,1.58974359,62,510952,106.5539619,0.902704347,0.893912379,47.88173077,3,0.982866793,56.2,11,100.1,6,19,0.008374384,WBC
6441,984391.7433,1.119515917,0.091836735,40.06666667,1.202247191,53.5,510983,75.66531789,0.811537507,0.879658816,45.02083333,5,0.995255916,71.2,8,69.2,4,10,0.004500161,WBC
6442,984786.6697,1.038821394,0.023255814,39.75,1.047619048,44,511188,65.41244704,0.86630599,0.86630599,41.96634615,4,0.999188943,52.5,5,55.5,8,3,0,WBC
6443,985171.9635,0.987063498,0.071428571,36.32,1.153846154,52.5,511388,65.82844914,0.863200575,0.884023015,43.17884615,4.5,0.999684969,66.1,4,46.1,10,9,0.002197802,WBC
6444,985277.9191,1.037448226,0.081967213,36.38333333,1.178571429,49.5,511443,67.35630749,0.89835687,0.883056931,42.41185897,4.5,0.993767859,56.5,7,53.2,5,7,0,WBC
6445,985480.1986,1.027073882,0.041420118,39.225,1.086419753,44,511548,66.93919458,0.865217515,0.790504334,41.62019231,4,0.99955924,46.6,5,53,9,3,0,WBC
6446,985807.6992,1.023714442,0.054347826,45.1,1.114942529,48.5,511718,78.98577806,0.824281869,0.855590208,46.35961538,5,0.998410688,45.5,3,48.2,6,4,0,WBC
6447,985855.8606,1.252248151,0.480519481,38.06,1.403361345,114,511743,83.89926781,0.859819122,0.881279939,43.81730769,4,0.958264806,53.7,11,492.6,6,12,0.053865979,WBC
6448,986164.0949,1.172131148,0.485380117,20.1,1.5,127,511903,47.35950925,0.89130587,0.801581113,35.56730769,10,0.772548267,151.9,8,516.2,2,16,0,WBC
6449,986279.6841,1.141007863,0.106598985,52.75714286,1.238636364,54.5,511963,102.646695,0.898560167,0.887465553,52.19642857,4,0.996602012,41.8,8,47.7,8,7,0.024,WBC
6450,986428.0224,1.199872325,0.096774194,47.5,1.214285714,51,512040,90.60128813,0.806603791,0.824591776,51.27884615,4,0.990033248,76,5,62.3,6,3,0,WBC
6451,986713.1393,1.15518721,0.073684211,42.16666667,1.159090909,51,512188,76.77267047,0.824881871,0.876018837,45.74679487,5,0.999964307,44.6,15,54.8,7,7,0,WBC
6452,986770.9344,1.17059256,0.088372093,44.84285714,1.193877551,58.5,512218,84.09553518,0.668523953,0.823809282,49.31181319,5,0.998574212,71.9,7,81.7,7,5,0.032883208,WBC
6453,986905.7871,1.144868549,0.094736842,47.05,1.209302326,52,512288,89.37465798,0.852440483,0.712926238,47.25160256,5,0.9922061,97.5,4,59,9,7,0.024668435,WBC
6454,986944.316,1.091831342,0.100591716,42.675,1.223684211,46.5,512308,82.02812095,0.864556517,0.827615224,41.36057692,5,0.993631894,51.8,9,45.4,10,5,0,WBC
6455,987242.9194,1.021152977,0.065217391,39.6,1.139534884,49,512463,70.8830975,0.849254175,0.903969296,45.49358974,4,0.993346279,63.1,13,48.4,5,7,0,WBC
6456,987397.0365,1.931316412,0.317757009,41.06,1.931506849,70.5,512543,124.5761987,0.929630647,0.861818613,44.52115385,4.5,0.983265594,66.9,6,138.3,8,28,0.016071429,WBC
6457,987474.096,1.206590146,0.103448276,45.93333333,1.230769231,56,512583,88.80235234,0.830807475,0.898238534,49.94230769,4.5,0.996716593,60.8,8,65.7,5,7,0,WBC
6458,987560.7872,1.255986566,0.125628141,50.45714286,1.287356322,56,512628,102.0331517,0.835339353,0.837510318,51.99725275,4,0.999176223,55.2,4,54.8,7,8,0.04638907,WBC
6459,987580.0507,1.292693704,0.149171271,45.72,1.350649351,52,512638,96.99932517,0.901777608,0.901777608,47.12692308,5,0.996178126,43.1,4,60.4,8,3,0,WBC
6460,987657.1102,1.210295355,0.10880829,48.525,1.244186047,53.5,512678,94.83545835,0.851883589,0.918060914,51.57211538,4.5,0.995289913,47.5,4,55.7,5,3,0,WBC
6461,987782.3312,1.061332331,0.095238095,43.78,1.210526316,46,512743,83.24724491,0.808718097,0.795208571,42.74038462,5,0.999349082,59.1,8,54.8,7,5,0,WBC
6462,987830.4927,1.499667258,0.2,45.9,1.5,63,512768,108.1493271,0.85834129,0.871062188,48.18269231,6,0.988888719,44.6,10,88.7,4,14,0.002083333,WBC
6463,988119.4625,1.140914009,0.066666667,43.025,1.142857143,48,512918,77.23829938,0.894761567,0.895797889,46.75,4,0.999866506,52.1,13,60.7,10,10,0,WBC
6464,988177.2576,1.231881287,0.126315789,41.85,1.289156627,53.5,512948,84.74635436,0.896366131,0.911076659,45.41346154,5,0.999203821,44.1,9,59,7,14,0.019127407,WBC
6465,988215.7873,1.114117072,0.064039409,47.26,1.136842105,54,512968,84.39442227,0.777232112,0.847863968,49.9,3,0.999093226,67,5,73.5,7,5,0.016443556,WBC
6466,988321.743,1.093635032,0.061452514,41.66,1.130952381,47.5,513024,74.00881694,0.87072525,0.89129774,47.04615385,5,0.987858408,66.2,14,44.1,10,14,0.023672713,WBC
6467,988360.2718,1.021440501,0.062146893,39.64,1.13253012,47,513043,70.51853543,0.873653116,0.889981065,45.98076923,4,0.996846604,62.8,6,51.9,13,6,0.014741318,WBC
6468,988697.405,1.165526342,0.483636364,44.825,1.184397163,102,513218,83.39452392,0.266503413,0.901450906,51.09735577,4,0.950703494,57.6,11,321.2,1,10,0.404350858,WBC
6469,988861.1548,1.087271778,0.046632124,44.3,1.097826087,50.5,513303,76.39363049,0.863026638,0.863172257,47.47596154,4.5,0.999962873,56.4,17,51.1,7,3,0,WBC
6470,988947.846,1.286239674,0.151219512,35.1,1.356321839,59,513349,74.78073823,0.927327505,0.83719662,41.41987179,4,0.996418561,78.9,6,84.9,8,16,0,WBC
6471,989190.5813,1.123429287,0.066666667,44.8,1.142857143,56,513474,80.42477193,0.778266561,0.753234672,48.78846154,5.5,0.998864108,71.8,7,82,2,8,0.020860846,WBC
6472,989248.3754,1.085945568,0.075,42.56666667,1.162162162,43,513504,77.70630369,0.917426787,0.917426787,43.09508547,4,0.998257601,37.1,8,61.1,9,5,0,WBC
6473,989469.9194,1.324353737,0.139784946,39.21666667,1.325,53,513619,81.62184963,0.813957506,0.883864147,43.72115385,5,0.999690969,53.6,8,61.8,5,13,0.007314974,WBC
6474,989566.2433,1.33284387,0.144654088,42.23333333,1.338235294,45.5,513669,88.7784824,0.802039895,0.877420674,44.07371795,5,0.999957105,68.1,12,57.6,5,6,0.09345351,WBC
6475,989585.5077,1.27165211,0.125,46.21,1.285714286,54,513679,93.32549776,0.863711724,0.866205212,49.35576923,3,0.998646669,56,6,59.8,7,7,0.040981241,WBC
6476,989627.8903,1.442103052,0.195652174,45.1,1.486486486,55,513701,105.3070348,0.871941007,0.921498255,49.73269231,5,0.996660039,54.9,8,82.1,5,10,0.014575845,WBC
6477,989778.1545,1.209657352,0.192982456,45.76666667,1.47826087,68,513779,106.2723393,0.892442547,0.521302218,60.46794872,5,0.999220328,161.6,9,111,2,11,0,WBC
6478,989864.8458,1.06091303,0.075268817,47.15714286,1.162790698,50,513824,86.13286835,0.773694453,0.799051473,48.98763736,5,0.998598998,71.3,2,49.7,7,6,0,WBC
6479,990201.978,1.259104599,0.115577889,45.27142857,1.261363636,55.5,513999,89.69833525,0.838871466,0.889982034,49.10164835,5,0.999569143,51.9,14,60.8,8,6,0.006722689,WBC
6480,990510.2132,1.199822338,0.101010101,44.225,1.224719101,54.5,514159,85.07935914,0.824361481,0.839832392,47.46875,4,0.999513096,49.3,3,70,6,6,0.020454024,WBC
6481,990654.6986,1.071831237,0.106918239,42.56666667,1.23943662,44,514234,82.87314931,0.876340331,0.878845592,41.24358974,5,0.998217337,40,6,43.2,9,4,0,WBC
6482,990758.7282,1.153542276,0.088607595,41.175,1.194444444,43,514288,77.25372685,0.801141357,0.774494726,41.86778846,4,0.995751221,62.5,5,47.3,9,1,0,WBC
6483,991178.6988,1.016173606,0.053892216,42.5125,1.113924051,44,514506,74.38615365,0.844048157,0.800633198,43.83052885,5,0.99955924,43.8,6,50.9,7,2,0,WBC
6484,991271.168,1.028800256,0.028571429,40.12,1.058823529,45,514554,66.72742796,0.849635873,0.849635873,43.83846154,4.5,0.99995521,55.8,5,40.5,13,2,0,WBC
6485,991473.4485,1.6075727,0.648,48.68571429,1.618421053,103,514659,123.7693022,0.926340258,0.917670038,50.85302198,4.5,0.995923706,56.9,9,523,4,11,0,WBC
6486,991579.4041,1.103011129,0.073446328,41.66666667,1.158536585,47.5,514714,75.8260422,0.881392399,0.872155795,45.91346154,5,0.99666576,70.2,4,48.6,7,7,0.0168137,WBC
6487,991627.5665,1.382359009,0.192307692,52.35714286,1.476190476,62,514739,121.405459,0.825570054,0.752155766,55.1771978,5,0.997782501,92.1,4,85.8,6,9,0.038432602,WBC
6488,991829.8461,1.171928007,0.107692308,45.3875,1.24137931,54,514844,88.50353994,0.887456231,0.863291292,50.3125,5,0.999332502,71.8,6,54.5,6,7,0,WBC
6489,992022.4929,1.058977279,0.050847458,44.4375,1.107142857,46.5,514944,77.28107553,0.901859252,0.899327277,46.74278846,4,0.999613987,55.7,5,41.7,12,4,0,WBC
6490,992311.4637,1.218652708,0.100529101,42.56,1.223529412,52,515094,81.79672392,0.890971413,0.888203894,46.5,5,0.999863951,51.9,7,64,12,4,0,WBC
6491,992667.8594,2.366808834,0.407142857,36.2,2.373493976,197,515279,134.9635774,0.877821164,0.835403691,40.50320513,5,0.808367631,134.2,4,929.5,4,24,0,WBC
6492,992716.0218,1.076253357,0.098765432,40.96666667,1.219178082,44.5,515304,78.45446257,0.859045963,0.841287822,40.64102564,5,0.996758072,50.9,6,49.2,11,2,0,WBC
6493,992850.8755,1.153881425,0.095541401,35.12,1.211267606,43,515374,66.82123326,0.898623752,0.907433198,38.91538462,5,0.997488248,40.9,15,48,9,5,0.044850924,WBC
6494,992870.1399,1.162350259,0.092783505,44.825,1.204545455,53,515384,84.81318417,0.831154455,0.900075472,45.30528846,4,0.996959116,43.3,8,66.8,10,12,0.024235294,WBC
6495,992966.4629,1.513123656,0.223880597,50.66,1.576923077,61.5,515434,125.4860853,0.827163695,0.806555002,49.96923077,5,0.99410166,49.4,4,91.3,10,10,0.021966206,WBC
6496,993621.463,1.149317698,0.078534031,46.04,1.170454545,51.5,515774,84.64664406,0.886823976,0.814770112,48.725,5.5,0.999513096,75.7,3,42.3,6,11,0,WBC
6497,993737.0513,1.100930079,0.065989848,42,1.141304348,52.5,515834,75.29578045,0.680462282,0.680462282,47.54230769,4,0.989705144,108.7,8,68.6,12,5,0.015415959,WBC
6498,994392.0514,1.041951905,0.066666667,42.22857143,1.142857143,44,516174,75.80855416,0.856642052,0.898342308,41.42994505,4,0.999188943,46.2,14,57.3,10,4,0,WBC
6499,994478.7426,0.975581485,0.01754386,36.18333333,1.035714286,43.5,516219,58.86652734,0.818571817,0.882844865,40.55929487,4,0.999949882,50.1,10,50.2,15,4,0,WBC
